,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Colour,Pressure,Projection Depth,Range,Style,Warranty,Watts,Weight,Hazardous,Projection,Fuel Source,Material,Orientation,Output (W),Shape,Wall to Centre Tapping,BTU h,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Attachment 9
95,P202498,Stelrad LST I Plus K1 low surface temperature radiator 650 x 1050mm,Stelrad,473.38,"Safe and practical, the 1050 x 650mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K1 low surface temperature radiator 650 x 1050mm,,LST single panel single convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/99/NW-202496_202499_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,P216012,STELRAD LST STANDARD 500MM X 1360MM P+,Stelrad,433.92,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 2907 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> STELRAD LST STANDARD 500MM X 1360MM P+,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,P231762,Myson LST Super Plus low surface temperature radiator 850 x 1000mm,Myson,684.02,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 4498 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Plus low surface temperature radiator 850 x 1000mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/66/231760_231766_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,P202534,Stelrad LST I Plus K2 low surface temperature radiator 800 x 1850mm,Stelrad,1292.62,"Safe and practical, the 1850 x 800mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K2 low surface temperature radiator 800 x 1850mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,P231772,Myson LST Super Plus low surface temperature radiator 950 x 1000mm,Myson,808.23,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 5096 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Plus low surface temperature radiator 950 x 1000mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/73/231770_231773_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,P216023,Stelrad LST Standard K2 low surface temperature radiator 500 x 1960mm,Stelrad,666.62,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 5343 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST Standard K2 low surface temperature radiator 500 x 1960mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,P231721,Myson LST Super low surface temperature radiator 850 x 800mm,Myson,369.01,"Compliant with NHS Estates Guidance, the Myson LST Super radiator is the ideal choice when heating any building where safety and cleanliness is a vital consideration. Suitable in hospitals and other clinical settings and an excellent choice for care homes, schools, student accommodation and social housing, this horizontal double panel radiator provides 1808 BTU/h of reliable heat and features a rounded steel casing with no sharp edges, safely concealed pipework, a low surface temperature of less than 43°C and an antibacterial paint finish for wipe-clean peace of mind.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super low surface temperature radiator 850 x 800mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/23/231721_231723_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Myson LST_tech guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf
102,P202553,Stelrad LST I Plus P+ low surface temperature radiator 800 x 850mm,Stelrad,495.98,"Safe and practical, the 850 x 800mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus P+ low surface temperature radiator 800 x 850mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/59/NW-202551_202559_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,P216065,Stelrad LST Standard K2 low surface temperature radiator 800 x 760mm,Stelrad,418.1,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 3146 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST Standard K2 low surface temperature radiator 800 x 760mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,P231775,Myson LST Super Plus low surface temperature radiator 950 x 1600mm,Myson,1371.64,"Install the Myson LST Super Plus radiator anywhere that safety and cleanliness is of the utmost importance. This horizontal double panel radiator is compliant with NHS Estates Guidance so it's ideal for use in hospitals and other clinical settings as well as providing low-risk heating in care homes, schools, student accommodation and social housing. The 8918 BTU/h Myson LST Super Plus has a rounded steel casing free of sharp edges, concealed pipework, a low surface temperature of less than 43°C and is treated with an antibacterial paint for dependability even in the most challenging setting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Myson LST Super Plus low surface temperature radiator 950 x 1600mm,,Low surface temperature (LST) radiator;Fixing brackets;Air vent ;plug pack;Instructions manual,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/75/231774_231775_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Direct_Fit_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/ts/Myson_LST_Close_Coupled_TRV_Instrcts.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_LST_Horizontal_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Myson_ProductRange_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_LST_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Myson_Radiator_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,P216017,Stelrad LST Standard K2 low surface temperature radiator 500 x 760mm,Stelrad,304.1,"Safe and hardwearing, the Stelrad LST Standard double panel rectangular radiator is an ever-popular choice for hospitals and clinical environments as well as care and educational settings. This reliable 1781 BTU/h output radiator is finished in an antibacterial Traffic White paint and features an attractive, easy to install reversible flat panel fascia which is locked with security fittings and seam fixing brackets and designed to maintain a low surface temperature. Strictly laboratory-tested, each of the LST Standard's emitters is designed to comply with NHS and European standards.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST Standard K2 low surface temperature radiator 500 x 760mm,,Low surface temperature radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/71/216000_216071_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Radiator_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Radiator_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Standard_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,P202525,Stelrad LST I Plus K2 low surface temperature radiator 650 x 1650mm,Stelrad,963.98,"Safe and practical, the 1650 x 650mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus K2 low surface temperature radiator 650 x 1650mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,P202545,Stelrad LST I Plus P+ low surface temperature radiator 650 x 850mm,Stelrad,428.26,"Safe and practical, the 850 x 650mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> Stelrad LST I Plus P+ low surface temperature radiator 650 x 850mm,,LST double panel double convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,P202504,STELRAD LSTI PLUS 800 X 650 K1 1245B,Stelrad,395.83,"Safe and practical, the 650 x 800mm Stelrad LST I Plus radiator meets NHS Guidance for 'safe hot water and surface temperature' and has been finished in antibacterial paint, ideal for safety critical environments. This radiator is supplied with a Danfoss RAS-D remote sensor, specifically designed for commercial heating systems, allowing users to pre-set room temperature availability to anywhere between 5°C and 26°C for both safety and economy. Allowing for piping flexibility, the LST I Plus features a reversible flat panel outer casing locked by security fittings, along with a unique seam fixing bracket system designed to prevent unauthorised access to the radiator's emitter. For ease of installation, all components are supplied together in a single package, all safely wrapped to prevent damage during transit, storage and fitting.",Radiators/Central Heating Radiators/LST Radiators/LST Radiators.csv -> STELRAD LSTI PLUS 800 X 650 K1 1245B,,LST single panel single convector radiator;Danfoss RAS-D remote sensor,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/49/NW-202503_202549_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_Range_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_LST_I_Plus_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
