,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Colour,Hazardous,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Attachment 8
91,P222702,Stelrad 4 column radiator 750 x 628  mm,,279.99,"A modern classic, the Stelrad Vita Column 750 x 628mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 4321 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad 4 column radiator 750 x 628  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/nt/al/Vita Column Horizontal_wm.jpg,,,,,,,,Traffic White,N,222702 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
92,P222659,Stelrad Vita Column Horizontal 2 column radiator  600 x 1272mm,,297.99,"A modern classic, the Stelrad Vita Column 1272 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 4174 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 2 column radiator  600 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222659 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
93,P222679,Stelrad Vita Column 3 column radiator 600 x 1456 mm,,378.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1456 x 600mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 6444 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 600 x 1456 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,,,,,,,,Traffic White,N,222679 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
94,P222697,Stelrad Vita Column Horizontal 4 column radiator  600 x 628mm,,174.99,"A modern classic, the Stelrad Vita Column 628 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 3539 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 4 column radiator  600 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222697 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
95,P222714,Stelrad Vita Column Concept 3 column radiator 600 x 1042mm,,305.99,"A modern classic, the Stelrad Vita Column Concept 1042 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 4573 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 3 column radiator 600 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/66/261363_261366_wm.jpg,,,,,,,,Anthracite Grey,N,222714 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
96,P222694,Stelrad Vita Column 4 column radiator 500 x 1042 mm,,286.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1042 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 5075 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 500 x 1042 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222694 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
97,P222712,Stelrad Vita Column Concept 3 column radiator 600 x 628mm,,263.99,"A modern classic, the Stelrad Vita Column Concept 628 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 2703 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 3 column radiator 600 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/66/261363_261366_wm.jpg,,,,,,,,Anthracite Grey,N,222712 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
98,P222676,Stelrad Vita Column Horizontal 3 column radiator  600 x 858mm,,192.99,"A modern classic, the Stelrad Vita Column 858 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 3741 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222676 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
99,P222686,Stelrad Vita Column 4 column radiator 300 x 444  mm,,154.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 444 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 1287 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 300 x 444  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222686 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
100,P222688,Stelrad Vita Column 4 column radiator 300 x 858  mm,,225.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 858 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 2573 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 300 x 858  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222688 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
101,P222656,Stelrad Vita Column Horizontal 2 column radiator  600 x 628mm,,149.99,"A modern classic, the Stelrad Vita Column 628 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 2010 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 2 column radiator  600 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222656 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
102,P222662,Stelrad Vita Column Horizontal 3 column radiator  300 x 858mm,,213.99,"A modern classic, the Stelrad Vita Column 858 x 300mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 1966 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  300 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222662 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
103,P222703,Stelrad Vita Column 4 column radiator 750 x 858  mm,,297.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 858 x 750mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 5983 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 750 x 858  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/43/NW-260641_260643_wm.jpg,,,,,,,,Traffic White,N,222703 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
104,P222657,Stelrad Vita Column Horizontal 2 column radiator  600 x 858mm,,175.99,"A modern classic, the Stelrad Vita Column 858 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 2782 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 2 column radiator  600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222657 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
105,P222675,Stelrad Vita Column Horizontal 3 column radiator  600 x 628mm,,169.99,"A modern classic, the Stelrad Vita Column 628 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 2703 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  600 x 628mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222675 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
106,P222705,Stelrad Vita Column 4 column radiator 750 x 1272 mm,,488.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1272 x 750mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 8976 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 750 x 1272 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/43/NW-260641_260643_wm.jpg,,,,,,,,Traffic White,N,222705 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
107,P222673,Stelrad Vita Column 3 column radiator 500 x 1870 mm,,459.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1870 x 500mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 7044 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 500 x 1870 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/23/NW-260619_260623_wm.jpg,,,,,,,,Traffic White,N,222673 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
108,P222721,Stelrad Vita Column Vertical Concept B3809 2 column concept radiator 2000 x 444mm,,283.99,"A modern classic, the Stelrad Vita Column Concept 444 x 2000mm vertical column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 4239 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Vertical Concept B3809 2 column concept radiator 2000 x 444mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/17/200216_200217_wm.jpg,,,,,,,,Anthracite Grey,N,222721 PK,N,Classic column design,1.25mm steel construction,Anthracite powder-coated finish,"Fast, easy installation",5 year warranty,,,,,
109,P222719,Stelrad Vita Column Concept 4 column radiator 600 x 1272mm,,446.99,"A modern classic, the Stelrad Vita Column Concept 1272 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 7355 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 4 column radiator 600 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/70/261367_261370_wm.jpg,,,,,,,,Anthracite Grey,N,222719 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
110,P222665,Stelrad Vita Column 3 column radiator 300 x 1456 mm,,349.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1456 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 3386 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 300 x 1456 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-260610_260617_wm.jpg,,,,,,,,Traffic White,N,222665 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
111,P222683,Stelrad Vita Column 3 column radiator 750 x 1272 mm,,396.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1272 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 6846 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 750 x 1272 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222683 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
112,P222713,Stelrad Vita Column Concept 3 column radiator 600 x 858mm,,293.99,"A modern classic, the Stelrad Vita Column Concept 858 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 3741 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 3 column radiator 600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/66/261363_261366_wm.jpg,,,,,,,,Anthracite Grey,N,222713 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
113,P222663,Stelrad Vita Column Horizontal 3 column radiator  300 x 1042mm,,245.99,"A modern classic, the Stelrad Vita Column 1042 x 300mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 2403 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  300 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222663 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
114,P222677,Stelrad Vita Column Horizontal 3 column radiator  600 x 1042mm,,223.99,"A modern classic, the Stelrad Vita Column 1042 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 4573 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  600 x 1042mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222677 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
115,P222717,Stelrad Vita Column Concept 4 column radiator 600 x 858mm,,327.99,"A modern classic, the Stelrad Vita Column Concept 858 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column Concept doesn't just look great, it delivers on comfort too, promising a heat output of 4901 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Concept 4 column radiator 600 x 858mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/70/261367_261370_wm.jpg,,,,,,,,Anthracite Grey,N,222717 PK,N,Classic column design,Robust steel construction,Anthracite powder-coated finish,Operating temperature of 75/65/20°C,"Due to production tolerances, length and tap centres, can vary up to ±15% overall",Optional floor mounting brackets,T50 is the UK's industry standard for heating outputs,Cetiat tested in accordance with BS EN 443,5 year warranty,
116,P222684,Stelrad Vita Column 3 column radiator 750 x 1456 mm,,487.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1456 x 750mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 7860 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 750 x 1456 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222684 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
117,P222691,Stelrad Vita Column 4 column radiator 500 x 444  mm,,159.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 500 x 444mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 2075 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 500 x 444  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222691 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
118,P222711,Stelrad Vita Column 2 column vertical radiator 2500 x 444mm,,230.99,"A minimalist design that will suit both period and contemporary homes, the Stelrad Vita column vertical radiator is a statement piece that will maximise space in a room with soaring ceilings or where wall space is limited. Measuring 444 x 2500mm, this smart radiator features two columns and is constructed in a tough powder-coated steel finished in clean, contemporary white. The Vita vertical doesn't just look great, it's practical too, delivering a heat output of 5253 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 2 column vertical radiator 2500 x 444mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/47/NW-260644_260647_wm.jpg,,,,,,,,Traffic White,N,222711 PK,N,Vertical design,Ideal for areas with restricted wall space,Steel construction,Traffic White powder-coated finish,"Robust, practical packaging protects unit in transit",5 year warranty,,,,
119,P222671,Stelrad Vita Column Horizontal 3 column radiator  500 x 1272mm,,359.99,"A modern classic, the Stelrad Vita Column 1272 x 500mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 4754 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  500 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222671 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
120,P222687,Stelrad Vita Column 4 column radiator 300 x 628  mm,,179.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its four smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 628 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 1860 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 4 column radiator 300 x 628  mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/39/NW-260625_260639_wm.jpg,,,,,,,,Traffic White,N,222687 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
121,P222678,Stelrad Vita Column Horizontal 3 column radiator  600 x 1272mm,,299.99,"A modern classic, the Stelrad Vita Column 1272 x 600mm horizontal column radiator brings together contemporary styling with timeless lines. Finished in bold, statement anthracite grey, this radiator complements period homes just as well as it fits into an urban loft scheme. Reliable and built to last, the Vita Column doesn't just look great, it delivers on comfort too, promising a heat output of 5611 BTU/h.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column Horizontal 3 column radiator  600 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/20/260901_260920_wm.jpg,,,,,,,,Traffic White,N,222678 PK,N,Horizontal column design,Robust steel construction,Traffic White powder-coated finish,5 year warranty,,,,,,
122,P222664,Stelrad Vita Column 3 column radiator 300 x 1272mm,,315.99,"There's no need to worry about going out of style with the Stelrad Vita column horizontal radiator. This timeless classic with its three smart columns promises to look great, whether in a modern or period home, for years to come. Measuring 1272 x 300mm, the white-finished Vita column radiator brings together high levels of reliability, efficiency you can rely on and a generous heat output of 2949 BTU/h, all in a single classically styled package.",Radiators/Central Heating Radiators/Column Radiators/Column Radiators.csv -> Stelrad Vita Column 3 column radiator 300 x 1272mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-260610_260617_wm.jpg,,,,,,,,Traffic White,N,222664 PK,N,Classic column design,Suitable for contemporary and traditional interiors,Steel construction,Traffic White powder-coated finish,Manufactured in the UK,5 year warranty,,,,
