,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Size,Connection Type,Diameter,Range,Warranty,Hazardous,Dimensions (L x W x D),Drainage Product Type,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Colour,Weight,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Standards,Application,Feature 5,Feature 6,Feature 7
52,PQ64896,Wavin Osma SquareLine squareline stand off pipe bracket Black,Wavin,4.83,"Ideal for domestic use, this Wavin Osma SquareLine 61mm pipe bracket with stand-off is made of black PVC-U and offers a neat, modern rectilinear profile.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Wavin Osma SquareLine squareline stand off pipe bracket Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/48/96/NW-Q64896_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Rainwater_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PW54040,Alutec Flushfit XRE413 flushfit 102 mm downpipe 3 m,Alutec,121.14,"Manufactured in a marine grade aluminium, the Alutec Flushfit 102mm rainwater downpipe is highly resistant to corrosion. Supplied in a 3M length, this push-fit downpipe is part of a rainwater system designed for a long, maintenance-free life reducing costs and homeowner stress.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Alutec Flushfit XRE413 flushfit 102 mm downpipe 3 m,,Downpipe,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/40/W54040_wm.jpg,,,,,102mm,Socket push-fit,102mm,Flushfit,50 years functional life expectancy and 25 years for paint finish,N,,Rainwater Downpipe,Aluminium,XRE413,,N,Aluminium construction,Polyester powder-coated,With socket-type push-fit connection,Meets drainage design standard BS EN 12056-3:2000,Black,47 kg,N/A,Corrosion Resistant,16,n/a,Yes,Drainage design standard BS EN 12056-3:2000,Rainwater,50 year functional life expectancy,Paint finished expected to last 25 years,
54,PF67204,Polypipe rainwater downpipe bracket 68mm Grey,Polypipe,5.61,"Made of grey PVC-U, this Polypipe bracket with 68mm connections is suitable for use in domestic applications. Polypipe's Rainwater systems range offers versatile, well-designed fittings for both residential and light commercial applications.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Polypipe rainwater downpipe bracket 68mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/04/NW-F67204_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PW76396,"Alumasc Apex Heritage circular pipe with ears 3"" x 6ft",Alumasc,106.66,"Made of cast iron, this Alumasc Apex Heritage circular 75mm diameter pipe with ear is designed to suit traditional craft-based contracts, offering a close replica of historic pipe styles for period properties.","Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Alumasc Apex Heritage circular pipe with ears 3"" x 6ft",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/96/NW-W76395_W76396_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alumasc_Rainwater_Systems_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Harmer_Alumasc_M004RW_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alumasc_All_Guttering_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PW76300,"Alumasc Apex Heritage circular pipe without ears 2.1/2"" x 6ft",Alumasc,99.4,"Made of cast iron, this Alumasc Apex Heritage circular 63mm diameter pipe is designed to suit traditional craft-based contracts, offering a close replica of historic pipe styles for period properties.","Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Alumasc Apex Heritage circular pipe without ears 2.1/2"" x 6ft",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/01/NW-W76300_W76301_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alumasc_Rainwater_Systems_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Harmer_Alumasc_M004RW_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Alumasc_All_Guttering_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PQ64490,"Wavin Osma RoundLine pipe bracket 2.1/2"" Grey",Wavin,4.97,"Ideal for domestic use, this Wavin Osma RoundLine 68mm pipe bracket is made of grey PVC-U with a classic half-round profile.","Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Wavin Osma RoundLine pipe bracket 2.1/2"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/90/NW-Q64490_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Wavin_AGBG_Trade_Catalogue_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Rainwater_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PF23354,MLY 68MMX67.5 OFFSET BND SKT/SP RNE255:G,Marley,6.65,"This grey Marley Deepflow 68mm 67.5° circular offset bend with socket x push-fit spigot connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX67.5 OFFSET BND SKT/SP RNE255:G,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/54/NW-F23354_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PF24409,MLY 65MM SQ PIPE SOC PLAIN  RLE11:W,Marley,7.31,This Marley 65mm push-fit square plain pipe socket is aesthetically suited to the Flowline gutter system. It can also be fitted with the brand's Deepflow and Clipmaster systems using a square-to-round adapter.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 65MM SQ PIPE SOC PLAIN  RLE11:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/09/F24409_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PF39023,Marley flowline adaptor Black,Marley,17.18,This Marley Flowline 112mm adapter makes it possible to connect the rectilinear Flowline rainwater system to Marley's nominal half round Clipmaster gutter system for improved flexibility of design.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley flowline adaptor Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/23/F39023_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PW14255,Alutec Tudor TR312H pipe 2mtr 76mm Heritage Black,Alutec,98.31,"Offering a functional lifetime of fifty years or longer, this Alutec 2M 76mm pipe in Heritage Black is part of the brand's expansive rainwater system. Helping to minimise lifecycle costs and disruption, the Alutec rainwater system, constructed in marine grade aluminium, is almost completely maintenance-free.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Alutec Tudor TR312H pipe 2mtr 76mm Heritage Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/55/W14255_wm.jpg,,,,,76mm,Socket push-fit,76mm,Tudor,50 years functional life expectancy and 25 years for paint finish,N,,Rainwater Downpipe,Aluminium,TR312H,,N,For rainwater applications,Aluminium construction,Heritage Black colour,Corrosion-resistant,Black,22 kg,N/A,Corrosion Resistant,Not applicable,n/a,Yes,BS 8530,Rainwater,Meets BS 8530,50 years functional life expectancy,25 year expected life on paint finish
62,PF22433,Marley shoe square 65mm Black,Marley,8.66,"This clean-edged, high gloss Marley 65mm push-fit shoe square is an ideal addition to the Flowline gutter system.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley shoe square 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/rs/e1/RSE1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PF23315,Marley Deepflow RCZ253G 1 piece barrel pipe clip 68mm Grey,Marley,3.37,"This grey Marley Deepflow 68mm square one-piece barrel clip is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow RCZ253G 1 piece barrel pipe clip 68mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/z2/53/RCZ253_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PF24309,Marley Deepflow loose pipe socket 68mm White,Marley,6.61,"This white Marley Deepflow 68mm loose pipe socket with socket x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow loose pipe socket 68mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/09/NW-F24309_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PF22436,Marley round drain adaptor 65mm2 - 68mm,Marley,12.03,This Marley 65 - 68mm push-fit round drain adapter is aesthetically suited to the Flowline gutter system. It can also be fitted with the brand's Deepflow and Clipmaster systems using a square-to-round adapter.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley round drain adaptor 65mm2 - 68mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/le/2b/2-rle2b_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PF39805,Marley Deepflow 1piece square stand off clip 65mm Black,Marley,3.82,"This black Marley Deepflow 112mm square one-piece stand-off clip is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow 1piece square stand off clip 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/05/NW-F39805_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PF24366,Marley shoe 68mm White,Marley,10.3,"Offering high levels of weatherability, this Marley 68mm push-fit shoe is part of a circular downpipe system. It is compatible with Marley's Clipmaster, Deepflow and Flowline rainwater ranges.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley shoe 68mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/rs/25/RS25_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PF21514,65MM X 3M SQUARE PIPE             RPE3:B,Marley,29.49,"This black, 3M Marley Deepflow square pipe with 65mm plain end x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> 65MM X 3M SQUARE PIPE             RPE3:B,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/14/NW-F21514_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PF24436,Marley round drain adaptor 65mm2 - 68mm White,Marley,12.03,This Marley 65 - 68mm push-fit round drain adapter is aesthetically suited to the Flowline gutter system. It can also be fitted with the brand's Deepflow and Clipmaster systems using a square-to-round adapter.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley round drain adaptor 65mm2 - 68mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/36/F24436_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PF21527,MLY 68MMX5.5M D/PIPE WHITE RPH2555:W,Marley,46.77,"This white 5.5M long Marley Deepflow 68mm circular pipe with push-fit x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> MLY 68MMX5.5M D/PIPE WHITE RPH2555:W,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/27/NW-F21525_F21527_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PF39104,Marley Clipmaster union clip White,Marley,5.3,"Offering easy installation, this Marley Clipmaster 112mm clip-joint union clip is part of the brand's nominal half-round gutter system. Suitable for use in a wide range of circumstances, this fitting is compatible with most half-round systems.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Clipmaster union clip White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/04/F39104_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PF24412,Marley RCE1W square 1 piece barrel clip 65mm White,Marley,4.05,"Ideal for installation with Flowline guttering, this 65mm square one-piece downpipe barrel clip in white is part of the Life4 system, giving it high levels of weatherability.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley RCE1W square 1 piece barrel clip 65mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/rc/e1/RCE1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PF22409,Marley Deepflow square pipe socket plain 65mm Black,Marley,7.31,"This black Marley Deepflow plain socket is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow square pipe socket plain 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/09/NW-F22409_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PF22412,Marley Deepflow square 1 piece barrel clip 65mm Black,Marley,4.05,"This black Marley Deepflow 65mm square one-piece barrel clip is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow square 1 piece barrel clip 65mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/12/NW-F22412_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PF39106,Marley Clip-Master fascia bracket White,Marley,2.41,"Offering simple installation, the Marley Clip-Master 112mm fascia bracket in white forms part of Marley's reliable PVC-u nominal half-round gutter system, meaning easy compatibility with most half-round systems. Clip-Master can be installed using either a notched or a notchless joint to suit conditions.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Clip-Master fascia bracket White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/06/NW-F39106_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PF24433,Marley square shoe 65mm White,Marley,8.66,This Marley 65mm push-fit square downpipe shoe is aesthetically suited to the Flowline gutter system. It can also be fitted with the brand's Deepflow and Clipmaster systems using a square-to-round adapter.,Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley square shoe 65mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/rs/e1/RSE1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PF39108,Marley Clipmaster 90deg angle White,Marley,9.82,"Offering easy installation, this Marley Clipmaster 112mm clip-joint 90° angle is part of the brand's nominal half-round gutter system. Suitable for use in a wide range of circumstances, this fitting is compatible with most half-round systems.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Clipmaster 90deg angle White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ra/c1/RAC1_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PF24124,Marley Deepflow 90deg angle White,Marley,12.44,"This Marley Deepflow 110mm clip-joint 90° angle is part of the semi-elliptical Deepflow range. Designed to create a self-cleansing flow, this range offers high capacity and the ability to install using your choice of a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow 90deg angle White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/24/F24124_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PF24357,Marley Deepflow 67.5deg branch 68mm White,Marley,23.73,"This white Marley Deepflow 68mm 67.5° circular branch tee with socket x socket x plain end connections is part of the Deepflow range with its semi-elliptical profile designed to produce a self-cleansing flow, creating a high capacity with the option to install using a notched or notchless joint.",Drainage/Rainwater Downpipes & Fittings/Rainwater Downpipes & Fittings.csv -> Marley Deepflow 67.5deg branch 68mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/57/NW-F24357_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marley_Rainwater_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Rainwater_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
